OBJECTID,ZONE_,DISTRICT,MAPNO,ARTICLE,SUBDISTRIC,Unique_Code,FAR,Zone_Desc,Shape_STArea_1,Shape_STLength_1,Urban_Label,Shape__Area,Shape__Length
3437,MFR,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood MFR,2,Multifamily Residential,513238.23950195,2958.69704478,MFRART69A,513238.239501953,2958.6970447765
3438,NS-1,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood NS-1,1,Neighborhood Shopping,2390134.2800293,8073.41778509,NS1ART69,2390134.2800293,8073.41778508951
3439,CPS,Hyde Park Neighborhood,12,69,Miscellaneous,Hyde Park Neighborhood CPS,0.3,Conservation Protection,10554.24267578,427.00768248,CPSART69,10554.2426757812,427.007682483
3440,1F-6000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-6000,0.5,One-Family Residential,13204550.3371582,29601.02421056,1F6000ART69A,13204550.3371582,29601.0242105552
3442,LC,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood LC,0.5,Local Convenience,97716.41088867,1653.18246622,LCART69,97716.4108886719,1653.1824662155
3443,NS-1,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood NS-1,1,Neighborhood Shopping,250858.81079102,2045.57265127,NS1ART69,250858.810791016,2045.57265126947
3444,OS-P,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-P,,Parkland Open Space,571686.10839844,3061.94383465,OSPART69,571686.108398438,3061.94383464644
3445,CPS,Hyde Park Neighborhood,12,69,Miscellaneous,Hyde Park Neighborhood CPS,0.3,Conservation Protection,47913.25244141,1276.36730491,CPSART69,47913.2524414062,1276.36730491246
3446,LI-1,Hyde Park Neighborhood,12,69,Industrial,Hyde Park Neighborhood LI-1,1,Local Industrial,580984.92797852,5801.98716415,LI1ART69,580984.927978516,5801.98716414791
3447,1F-6000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-6000,0.5,One-Family Residential,2287.86450195,276.23921433,1F6000ART69A,2287.86450195312,276.239214328483
3448,OS-RC,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-RC,,Recreation Open Space,6859587.609375,14451.93198279,OSRCART69,6859587.609375,14451.9319827918
3449,LC,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood LC,0.5,Local Convenience,86650.92480469,1683.22868234,LCART69,86650.9248046875,1683.22868233626
3450,LC,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood LC,0.5,Local Convenience,43641.34863281,901.63021048,LCART69,43641.3486328125,901.630210482524
3451,LI-1,Hyde Park Neighborhood,12,69,Industrial,Hyde Park Neighborhood LI-1,1,Local Industrial,139424.46606445,1970.62020946,LI1ART69,139424.466064453,1970.6202094628
3452,OS-UW,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-UW,,Urban Wild Open Space,74488.39624023,1229.77995551,OSUWART69,74488.3962402344,1229.77995550533
3453,2F-5000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 2F-5000,0.5,Two-Family Residential,10886223.5200195,48009.05140303,2F5000ART69A,10886223.5200195,48009.0514030325
3454,OS-P,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-P,,Parkland Open Space,189888.09619141,7072.496079,OSPART69,189888.096191406,7072.49607899764
3455,2F-5000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 2F-5000,0.5,Two-Family Residential,164773.40942383,1992.37846744,2F5000ART69A,164773.409423828,1992.37846743827
3456,MFR,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood MFR,2,Multifamily Residential,209864.72338867,2335.07803096,MFRART69A,209864.723388672,2335.07803096471
3457,MFR,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood MFR,2,Multifamily Residential,265027.19384766,2237.13112398,MFRART69A,265027.193847656,2237.1311239762
3458,1F-6000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-6000,0.5,One-Family Residential,2234906.54858398,7563.43456109,1F6000ART69A,2234906.54858398,7563.43456109324
3459,LC,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood LC,0.5,Local Convenience,223459.71875,2835.86609694,LCART69,223459.71875,2835.86609694491
3460,NS-1,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood NS-1,1,Neighborhood Shopping,170203.30175781,2429.92378984,NS1ART69,170203.301757812,2429.92378983777
3461,OS-RC,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-RC,,Recreation Open Space,56458.18066406,1365.05006069,OSRCART69,56458.1806640625,1365.05006069272
3462,OS-P,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-P,,Parkland Open Space,192653.56542969,3281.08453112,OSPART69,192653.565429688,3281.08453112167
3463,OS-UW,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-UW,,Urban Wild Open Space,171461.55615234,2620.07758337,OSUWART69,171461.556152344,2620.07758337361
3464,OS-P,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-P,,Parkland Open Space,14918454.1218262,34342.69205758,OSPART69,14918454.1218262,34342.692057578
3465,1F-9000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-9000,0.3,One-Family Residential,910909.49194336,4697.24956304,1F9000ART69A,910909.491943359,4697.24956303925
3466,OS-RC,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-RC,,Recreation Open Space,727220.76367188,4344.35754078,OSRCART69,727220.763671875,4344.35754078331
3467,OS-UW,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-UW,,Urban Wild Open Space,1043369.125,5549.28146403,OSUWART69,1043369.125,5549.28146403143
3468,2F-5000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 2F-5000,0.5,Two-Family Residential,168738.25683594,2512.07180637,2F5000ART69A,168738.256835938,2512.07180636562
3469,1F-6000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-6000,0.5,One-Family Residential,57275.79248047,1738.48729559,1F6000ART69A,57275.7924804688,1738.48729558994
3470,CPS,Hyde Park Neighborhood,12,69,Miscellaneous,Hyde Park Neighborhood CPS,0.3,Conservation Protection,108410.35693359,2526.42961358,CPSART69,108410.356933594,2526.42961357703
3471,OS-UW,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-UW,,Urban Wild Open Space,188293.15991211,2707.9530043,OSUWART69,188293.159912109,2707.95300430183
3472,1F-6000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-6000,0.5,One-Family Residential,9346870.60961914,29598.66862545,1F6000ART69A,9346870.60961914,29598.6686254515
3473,OS-UW,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-UW,,Urban Wild Open Space,13142.13793945,473.58250634,OSUWART69,13142.1379394531,473.582506343124
3474,OS-UW,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-UW,,Urban Wild Open Space,18499.64990234,587.02444697,OSUWART69,18499.6499023438,587.024446973335
3475,CPS,Hyde Park Neighborhood,12,69,Miscellaneous,Hyde Park Neighborhood CPS,0.3,Conservation Protection,8701.32714844,453.97716978,CPSART69,8701.3271484375,453.977169782315
3476,OS-UW,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-UW,,Urban Wild Open Space,12904.14257813,485.88503905,OSUWART69,12904.142578125,485.885039053892
3477,1F-9000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-9000,0.3,One-Family Residential,3017852.18566895,8558.67667915,1F9000ART69A,3017852.18566895,8558.67667915036
3478,NS-1,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood NS-1,1,Neighborhood Shopping,102780.18457031,1343.98854995,NS1ART69,102780.184570312,1343.98854994992
3479,NS-2,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood NS-2,2,Neighborhood Shopping,1734394.77099609,11959.05738947,NS2ART69,1734394.77099609,11959.0573894707
3480,OS-UP,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-UP,,Urban Plaza Open Space,3236.53515625,224.19516095,OSUPART69,3236.53515625,224.195160946872
3481,OS-P,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-P,,Parkland Open Space,169707.00878906,3821.39284307,OSPART69,169707.008789062,3821.39284307471
3482,OS-P,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-P,,Parkland Open Space,36617.07226563,1215.98382547,OSPART69,36617.072265625,1215.98382547119
3483,3F-4000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 3F-4000,0.8,Three-Family Residential,151071.22119141,1735.14767815,3F4000ART69A,151071.221191406,1735.14767814505
3484,LC,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood LC,0.5,Local Convenience,47882.72119141,1083.92119231,LCART69,47882.7211914062,1083.92119230579
3485,LC,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood LC,0.5,Local Convenience,22256.44897461,598.31909122,LCART69,22256.4489746094,598.319091218308
3486,LI-2,Hyde Park Neighborhood,12,69,Industrial,Hyde Park Neighborhood LI-2,2,Local Industrial,2913286.6159668,8238.48915622,LI2ART69,2913286.6159668,8238.48915622304
3487,1F-6000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-6000,0.5,One-Family Residential,574363.75817871,4447.04651449,1F6000ART69A,574363.758178711,4447.04651449363
3488,CPS,Hyde Park Neighborhood,12,69,Miscellaneous,Hyde Park Neighborhood CPS,0.3,Conservation Protection,58564.38720703,1176.56799785,CPSART69,58564.3872070312,1176.56799785238
3489,1F-6000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-6000,0.5,One-Family Residential,3676435.63305664,11712.11254917,1F6000ART69A,3676435.63305664,11712.1125491683
3490,OS-RC,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-RC,,Recreation Open Space,124793.82250977,1503.8580221,OSRCART69,124793.822509766,1503.85802210026
3491,LC,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood LC,0.5,Local Convenience,153751.69311523,2504.24433065,LCART69,153751.693115234,2504.24433065341
3492,OS-RC,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-RC,,Recreation Open Space,15926.32958984,555.38076706,OSRCART69,15926.3295898438,555.380767059679
3493,OS-RC,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-RC,,Recreation Open Space,1312237.13647461,5685.26498962,OSRCART69,1312237.13647461,5685.26498961814
3494,1F-6000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-6000,0.5,One-Family Residential,1111160.91040039,8156.32360166,1F6000ART69A,1111160.91040039,8156.32360165685
3495,CPS,Hyde Park Neighborhood,12,69,Miscellaneous,Hyde Park Neighborhood CPS,0.3,Conservation Protection,63867.84509277,1213.94888269,CPSART69,63867.8450927734,1213.94888268788
3496,OS-CM,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-CM,,Cemetery Open Space,2505490.48620605,6393.87593842,OSCMART69,2505490.48620605,6393.87593842155
3497,OS-P,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-P,,Parkland Open Space,808097.34277344,5861.6717281,OSPART69,808097.342773438,5861.67172810476
3498,OS-P,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-P,,Parkland Open Space,867828.41699219,6579.42375333,OSPART69,867828.416992188,6579.42375332688
3499,OS-RC,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-RC,,Recreation Open Space,28534.13110352,694.92386846,OSRCART69,28534.1311035156,694.923868463259
3500,CPS,Hyde Park Neighborhood,12,69,Miscellaneous,Hyde Park Neighborhood CPS,0.3,Conservation Protection,74176.04443359,1428.81528207,CPSART69,74176.0444335938,1428.8152820655
3501,LC,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood LC,0.5,Local Convenience,56231.6015625,959.46353074,LCART69,56231.6015625,959.463530737876
3502,LC,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood LC,0.5,Local Convenience,85456.89599609,1351.71507786,LCART69,85456.8959960938,1351.71507786221
3503,OS-RC,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-RC,,Recreation Open Space,217420.07617188,2102.24463345,OSRCART69,217420.076171875,2102.24463345247
3504,2F-5000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 2F-5000,0.5,Two-Family Residential,907438.41479492,5131.59858877,2F5000ART69A,907438.414794922,5131.59858876787
3505,1F-6000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-6000,0.5,One-Family Residential,2646622.58581543,10759.65216187,1F6000ART69A,2646622.58581543,10759.6521618659
3506,2F-5000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 2F-5000,0.5,Two-Family Residential,1713028.59130859,12329.8689626,2F5000ART69A,1713028.59130859,12329.8689626012
3507,OS-P,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-P,,Parkland Open Space,3212173.34899902,15292.27849649,OSPART69,3212173.34899902,15292.2784964859
3508,NS-1,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood NS-1,1,Neighborhood Shopping,327651.81835938,3186.32854197,NS1ART69,327651.818359375,3186.32854197115
3509,1F-6000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-6000,0.5,One-Family Residential,812498.23583984,3706.39049994,1F6000ART69A,812498.235839844,3706.39049994283
3510,2F-5000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 2F-5000,0.5,Two-Family Residential,1342404.79638672,5998.53023875,2F5000ART69A,1342404.79638672,5998.53023874888
3511,LI-2,Hyde Park Neighborhood,12,69,Industrial,Hyde Park Neighborhood LI-2,2,Local Industrial,1379871.56225586,6780.87324446,LI2ART69,1379871.56225586,6780.87324446114
3512,LI-1,Hyde Park Neighborhood,12,69,Industrial,Hyde Park Neighborhood LI-1,1,Local Industrial,5291356.66064453,27771.94365979,LI1ART69,5291356.66064453,27771.9436597925
3513,2F-5000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 2F-5000,0.5,Two-Family Residential,271255.6171875,3239.06108074,2F5000ART69A,271255.6171875,3239.06108073637
3514,LI-2,Hyde Park Neighborhood,12,69,Industrial,Hyde Park Neighborhood LI-2,2,Local Industrial,741998.07836914,3866.00661867,LI2ART69,741998.078369141,3866.0066186715
3515,OS-UW,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-UW,,Urban Wild Open Space,182779.98095703,1803.88694823,OSUWART69,182779.980957031,1803.88694823437
3516,OS-RC,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-RC,,Recreation Open Space,236035.546875,2814.52207566,OSRCART69,236035.546875,2814.52207566072
3517,LI-1,Hyde Park Neighborhood,12,69,Industrial,Hyde Park Neighborhood LI-1,1,Local Industrial,716245.23266602,5076.34895271,LI1ART69,716245.232666016,5076.34895271306
3518,LC,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood LC,0.5,Local Convenience,36894.85888672,789.06896534,LCART69,36894.8588867188,789.068965340898
3519,LI-2,Hyde Park Neighborhood,12,69,Industrial,Hyde Park Neighborhood LI-2,2,Local Industrial,222388.25830078,2367.16215576,LI2ART69,222388.258300781,2367.16215576246
3520,3F-4000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 3F-4000,0.8,Three-Family Residential,188361.04931641,1800.39527701,3F4000ART69A,188361.049316406,1800.39527700925
3521,OS-UP,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-UP,,Urban Plaza Open Space,980.83496094,158.56182494,OSUPART69,980.8349609375,158.561824938597
3522,NS-2,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood NS-2,2,Neighborhood Shopping,196563.99707031,2201.83296452,NS2ART69,196563.997070312,2201.83296452399
3523,NS-1,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood NS-1,1,Neighborhood Shopping,492034.54541016,3510.18000451,NS1ART69,492034.545410156,3510.18000451062
3524,MFR,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood MFR,2,Multifamily Residential,200006.00756836,2127.41598024,MFRART69A,200006.007568359,2127.41598023734
3525,OS-UW,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-UW,,Urban Wild Open Space,13049.87744141,630.2747946,OSUWART69,13049.8774414062,630.274794599747
3526,OS-P,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-P,,Parkland Open Space,628611.69775391,8652.89673828,OSPART69,628611.697753906,8652.89673828244
3527,LI-1,Hyde Park Neighborhood,12,69,Industrial,Hyde Park Neighborhood LI-1,1,Local Industrial,251208.02270508,2586.87595528,LI1ART69,251208.022705078,2586.87595527944
3528,2F-5000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 2F-5000,0.5,Two-Family Residential,61858.26147461,1358.37334586,2F5000ART69A,61858.2614746094,1358.37334586493
3529,2F-5000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 2F-5000,0.5,Two-Family Residential,1249409.48413086,6325.63348906,2F5000ART69A,1249409.48413086,6325.6334890608
3530,OS-RC,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-RC,,Recreation Open Space,20293.23974609,613.1177263,OSRCART69,20293.2397460938,613.117726302187
3531,OS-RC,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-RC,,Recreation Open Space,728295.78344727,4868.27964175,OSRCART69,728295.783447266,4868.27964174963
3532,2F-5000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 2F-5000,0.5,Two-Family Residential,1118997.23657227,5204.16210301,2F5000ART69A,1118997.23657227,5204.16210300559
3533,CPS,Hyde Park Neighborhood,12,69,Miscellaneous,Hyde Park Neighborhood CPS,0.3,Conservation Protection,15306.08227539,637.56851558,CPSART69,15306.0822753906,637.568515582237
3534,2F-5000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 2F-5000,0.5,Two-Family Residential,267395.00488281,2985.38521707,2F5000ART69A,267395.004882812,2985.38521706815
3535,LC,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood LC,0.5,Local Convenience,40059.23999023,821.42715539,LCART69,40059.2399902344,821.427155388648
3536,OS-P,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-P,,Parkland Open Space,44269.45507813,1848.25959298,OSPART69,44269.455078125,1848.25959298476
3537,LC,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood LC,0.5,Local Convenience,178943.07128906,1975.23569965,LCART69,178943.071289062,1975.23569964613
3538,1F-9000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-9000,0.3,One-Family Residential,6686052.24389648,17513.84761316,1F9000ART69A,6686052.24389648,17513.8476131582
3539,1F-6000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 1F-6000,0.5,One-Family Residential,7063293.33032227,17987.63464901,1F6000ART69A,7063293.33032227,17987.6346490067
3540,CPS,Hyde Park Neighborhood,12,69,Miscellaneous,Hyde Park Neighborhood CPS,0.3,Conservation Protection,62801.57104492,1467.22931775,CPSART69,62801.5710449219,1467.229317751
3541,OS-UP,Hyde Park Neighborhood,12,69,Open Space,Hyde Park Neighborhood OS-UP,,Urban Plaza Open Space,3212.07666016,251.76372861,OSUPART69,3212.07666015625,251.763728613895
3542,CPS,Hyde Park Neighborhood,12,69,Miscellaneous,Hyde Park Neighborhood CPS,0.3,Conservation Protection,69748.23461914,1837.96030778,CPSART69,69748.2346191406,1837.9603077771
3543,SOUTH BOSTON MARITIME ECONOMY RESERVE,Harborpark: Dorchester Bay/Neponset River Waterfront,"4B-4D, 5F-5H",42A,Industrial,Harborpark: Dorchester Bay/Neponset River Waterfront SOUTH BOSTON MARITIME ECONOMY RESERVE,2,Maritime Economy Reserve,29244359.5083008,36495.32647229,SBMERART42A,29244359.5083008,36495.3264722908
